s__Mammaliicoccus sciuri	lnu(A)	38	216	17.59259259259259	pima~~~lnu(A)_1~~~M14039~~~Lincomycin~~~Lincomycin
s__Mammaliicoccus sciuri	tet(K)	82	216	37.96296296296296	pima~~~tet(K)_1~~~U38656~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Mammaliicoccus sciuri	mecA	116	216	53.70370370370371	pima~~~mecA_2~~~NC_002951~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
s__Mammaliicoccus sciuri	tet(S)	95	216	43.98148148148148	pima~~~tet(S)_3~~~X92946~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Staphylococcus aureus	lnu(A)	170	13059	1.3017842101232866	pima~~~lnu(A)_1~~~M14039~~~Lincomycin~~~Lincomycin
s__Staphylococcus aureus	dfrG	965	13059	7.3895397809939505	pima~~~dfrG_1~~~AB205645~~~Trimethoprim~~~Trimethoprim
s__Staphylococcus aureus	lnu(B)	345	13059	2.641856191132552	pima~~~lnu(B)_2~~~JQ861959~~~Clindamycin;Lincomycin~~~Clindamycin;Lincomycin
s__Staphylococcus aureus	lsa(E)	341	13059	2.611225974423769	pima~~~lsa(E)_1~~~JX560992~~~Clindamycin;Dalfopristin;Lincomycin;Pristinamycin_IIA;Tiamulin;Virginiamycin_M~~~Clindamycin;Dalfopristin;Lincomycin;Pristinamycin_IIA;Tiamulin;Virginiamycin_M
s__Staphylococcus aureus	ant(6)-Ia	307	13059	2.3508691323991115	pima~~~ant(6)-Ia_2~~~KF421157~~~Streptomycin~~~Streptomycin
s__Staphylococcus aureus	blaZ	1795	13059	13.745309748066466	pima~~~blaZ_78~~~KU607301~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin
s__Staphylococcus aureus	blaZ	2679	13059	20.514587640707557	pima~~~blaZ_138~~~CP003979~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin
s__Staphylococcus aureus	fexA	423	13059	3.239145416953825	pima~~~fexA_1~~~AJ549214~~~Chloramphenicol;Florfenicol~~~Chloramphenicol;Florfenicol
s__Staphylococcus aureus	mecA	2115	13059	16.195727084769125	pima~~~mecA_2~~~NC_002951~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
s__Staphylococcus aureus	aadD	3659	13059	28.018990734359445	pima~~~aadD_1~~~AF181950~~~Amikacin;Tobramycin~~~Amikacin;Tobramycin
s__Staphylococcus aureus	aac(6')-aph(2'')	1919	13059	14.694846466038747	pima~~~aac(6')-aph(2'')_1~~~M13771~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin
s__Staphylococcus aureus	tet(L)	571	13059	4.372463435178804	pima~~~tet(L)_2~~~M29725~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Staphylococcus aureus	erm(C)	293	13059	2.2436633739183707	pima~~~erm(C)_2~~~M19652~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Bacillus velezensis	tet(L)	393	498	78.91566265060241	pima~~~tet(L)_5~~~X08034~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Bacillus velezensis	cfr(B)	387	498	77.71084337349397	pima~~~cfr(B)_3~~~KR610408~~~Chloramphenicol;Clindamycin;Dalfopristin;Florfenicol;Lincomycin;Linezolid;Pristinamycin_IIA;Tiamulin;Virginiamycin_M~~~Chloramphenicol;Clindamycin;Dalfopristin;Florfenicol;Lincomycin;Linezolid;Pristinamycin_IIA;Tiamulin;Virginiamycin_M
s__Enterococcus_B faecium	aac(6')-Ii	2169	2177	99.632521819017	pima~~~aac(6')-Ii_1~~~L12710~~~Dibekacin;Gentamicin;Netilmicin;Sisomicin;Tobramycin~~~Dibekacin;Gentamicin;Netilmicin;Sisomicin;Tobramycin
s__Enterococcus_B faecium	msr(C)	2073	2177	95.22278364722095	pima~~~msr(C)_1~~~AY004350~~~Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S~~~Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
s__Enterococcus_B faecium	aph(3')-III	1138	2177	52.27377124483233	pima~~~aph(3')-III_1~~~M26832~~~Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin~~~Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin
s__Enterococcus_B faecium	ant(6)-Ia	985	2177	45.245751033532386	pima~~~ant(6)-Ia_1~~~AF330699~~~Streptomycin~~~Streptomycin
s__Enterococcus_B faecium	dfrG	740	2177	33.99173174092788	pima~~~dfrG_1~~~AB205645~~~Trimethoprim~~~Trimethoprim
s__Enterococcus_B faecium	VanHAX	1216	2177	55.85668350941663	pima~~~VanHAX_2~~~M97297~~~Teicoplanin;Vancomycin~~~Teicoplanin;Vancomycin
s__Enterococcus_B faecium	erm(B)	1427	2177	65.54892053284335	pima~~~erm(B)_18~~~X66468~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Mycoplasma capri	blaTEM-116	22	26	84.61538461538461	pima~~~blaTEM-116_1~~~AY425988~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
s__Mycoplasma capri	tet(M)	20	26	76.92307692307693	pima~~~tet(M)_4~~~X75073~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Staphylococcus aureus	blaZ	2295	13059	17.574086836664367	pima~~~blaZ_29~~~JDXN01000019~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin
s__Staphylococcus aureus	ant(9)-Ia	4047	13059	30.990121755111417	pima~~~ant(9)-Ia_1~~~X02588~~~Spectinomycin~~~Spectinomycin
s__Staphylococcus aureus	erm(A)	3937	13059	30.147790795619876	pima~~~erm(A)_1~~~X03216~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Staphylococcus aureus	mecA	6315	13059	48.3574546289915	pima~~~mecA_6~~~BX571856~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
s__Streptococcus agalactiae	ant(6)-Ia	102	1516	6.728232189973616	pima~~~ant(6)-Ia_3~~~KF864551~~~Streptomycin~~~Streptomycin
s__Streptococcus agalactiae	tet(O)	157	1516	10.356200527704486	pima~~~tet(O)_3~~~Y07780~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Streptococcus agalactiae	erm(B)	244	1516	16.094986807387862	pima~~~erm(B)_18~~~X66468~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Catenisphaera adipataccumulans	mef(A)	1	1	100.0	pima~~~mef(A)_1~~~AJ971089~~~Azithromycin;Erythromycin~~~Azithromycin;Erythromycin
s__Catenisphaera adipataccumulans	msr(D)	1	1	100.0	pima~~~msr(D)_2~~~AF274302~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
s__Catenisphaera adipataccumulans	lnu(D)	1	1	100.0	pima~~~lnu(D)_1~~~EF452177~~~Lincomycin~~~Lincomycin
s__Streptococcus agalactiae	tet(M)	271	1516	17.87598944591029	pima~~~tet(M)_7~~~FN433596~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Streptococcus pneumoniae	mef(A)	1002	8452	11.855182205395174	pima~~~mef(A)_2~~~U83667~~~Azithromycin;Erythromycin~~~Azithromycin;Erythromycin
s__Streptococcus pneumoniae	msr(D)	1004	8452	11.878845243729295	pima~~~msr(D)_2~~~AF274302~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
s__Streptococcus pneumoniae	tet(M)	888	8452	10.506389020350213	pima~~~tet(M)_2~~~X90939~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Streptococcus pneumoniae	cat(pC194)	456	8452	5.395172740179839	pima~~~cat(pC194)_1~~~NC_002013~~~Chloramphenicol~~~Chloramphenicol
s__Streptococcus pneumoniae	erm(B)	905	8452	10.707524846190251	pima~~~erm(B)_18~~~X66468~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Streptococcus pneumoniae	tet(M)	193	8452	2.2834831992427826	pima~~~tet(M)_5~~~U58985~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Staphylococcus aureus	tet(M)	630	13059	4.824259131633356	pima~~~tet(M)_7~~~FN433596~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Staphylococcus aureus	erm(C)	1744	13059	13.35477448502948	pima~~~erm(C)_13~~~M13761~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Streptococcus suis	lnu(D)	5	1267	0.3946329913180742	pima~~~lnu(D)_1~~~EF452177~~~Lincomycin~~~Lincomycin
s__Streptococcus suis	aac(6')-aph(2'')	65	1267	5.130228887134964	pima~~~aac(6')-aph(2'')_1~~~M13771~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin
s__Streptococcus suis	dfrG	4	1267	0.31570639305445936	pima~~~dfrG_1~~~AB205645~~~Trimethoprim~~~Trimethoprim
s__Streptococcus suis	tet(M)	58	1267	4.577742699289661	pima~~~tet(M)_10~~~EU182585~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Enterococcus_B faecium	tet(M)	190	2177	8.727606798346347	pima~~~tet(M)_7~~~FN433596~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Enterococcus_B faecium	aac(6')-aph(2'')	713	2177	32.75149288011024	pima~~~aac(6')-aph(2'')_1~~~M13771~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin
s__Enterococcus_B mundtii	VanC4XY	1	24	4.166666666666666	pima~~~VanC4XY_2~~~EU151753~~~Vancomycin~~~Vancomycin
s__Enterococcus_A devriesei	tet(M)	2	3	66.66666666666666	pima~~~tet(M)_7~~~FN433596~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Enterococcus_A devriesei	str	1	3	33.33333333333333	pima~~~str_1~~~X92946~~~Streptomycin~~~Streptomycin
s__Enterococcus_A devriesei	cat(pC221)	1	3	33.33333333333333	pima~~~cat(pC221)_1~~~X02529~~~Chloramphenicol~~~Chloramphenicol
s__Staphylococcus aureus	aph(3')-III	2671	13059	20.45332720728999	pima~~~aph(3')-III_1~~~M26832~~~Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin~~~Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin
s__Staphylococcus aureus	tet(K)	1360	13059	10.414273680986293	pima~~~tet(K)_1~~~U38656~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Limosilactobacillus reuteri_E	lnu(A)	16	58	27.586206896551722	pima~~~lnu(A)_1~~~M14039~~~Lincomycin~~~Lincomycin
s__Limosilactobacillus reuteri_E	tet(W)	17	58	29.310344827586203	pima~~~tet(W)_4~~~FN396364~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Enterococcus_B hirae	aac(6')-Iid	201	203	99.01477832512316	pima~~~aac(6')-Iid_1~~~AJ584700~~~Amikacin;Tobramycin~~~Amikacin;Tobramycin
s__Bacillus subtilis	tet(L)	194	485	40.0	pima~~~tet(L)_5~~~X08034~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Bacillus subtilis	aadK	474	485	97.73195876288659	pima~~~aadK_1~~~M26879~~~Streptomycin~~~Streptomycin
s__Bacillus subtilis	mph(K)	477	485	98.35051546391752	pima~~~mph(K)_1~~~NC_000964~~~Spiramycin;Telithromycin~~~Spiramycin;Telithromycin
s__Staphylococcus aureus	mecA	956	13059	7.320621793399189	pima~~~mecA_8~~~NC_007168~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
s__Staphylococcus aureus	mph(C)	1989	13059	15.230875258442452	pima~~~mph(C)_2~~~AF167161~~~Erythromycin;Spiramycin;Telithromycin~~~Erythromycin;Spiramycin;Telithromycin
s__Staphylococcus aureus	msr(A)	1933	13059	14.802052224519487	pima~~~msr(A)_1~~~X52085~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
s__Streptococcus gordonii	erm(B)	2	64	3.125	pima~~~erm(B)_18~~~X66468~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Streptococcus gordonii	tet(M)	4	64	6.25	pima~~~tet(M)_4~~~X75073~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Streptococcus pyogenes	tet(L)	157	2144	7.322761194029851	pima~~~tet(L)_2~~~M29725~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Streptococcus pyogenes	tet(M)	147	2144	6.856343283582089	pima~~~tet(M)_5~~~U58985~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Staphylococcus epidermidis	mecA	493	1079	45.69045412418906	pima~~~mecA_6~~~BX571856~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
s__Staphylococcus epidermidis	fosB	561	1079	51.99258572752549	pima~~~fosB_4~~~CP000029~~~Fosfomycin~~~Fosfomycin
s__Staphylococcus epidermidis	blaZ	520	1079	48.19277108433735	pima~~~blaZ_138~~~CP003979~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin
s__Staphylococcus epidermidis	fusB	185	1079	17.145505097312327	pima~~~fusB_1~~~AY373761~~~Fusidic_acid~~~Fusidic_acid
s__Staphylococcus epidermidis	aac(6')-aph(2'')	311	1079	28.82298424467099	pima~~~aac(6')-aph(2'')_1~~~M13771~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin
s__Enterococcus_B faecium	tet(M)	529	2177	24.29949471750115	pima~~~tet(M)_10~~~EU182585~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Enterococcus_B faecium	tet(L)	747	2177	34.31327514928801	pima~~~tet(L)_2~~~M29725~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Metabacillus halosaccharovorans	dfrG	1	2	50.0	pima~~~dfrG_1~~~AB205645~~~Trimethoprim~~~Trimethoprim
s__Bacillus_A cereus_U	blaZ	24	34	70.58823529411765	pima~~~blaZ_12~~~M15195~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin
s__Bacillus_A cereus_U	fosB1	34	34	100.0	pima~~~fosB1_1~~~CP001903~~~Fosfomycin~~~Fosfomycin
s__Enterococcus faecalis	tet(M)	562	1902	29.547844374342798	pima~~~tet(M)_10~~~EU182585~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Enterococcus faecalis	lsa(A)	1045	1902	54.94216614090431	pima~~~lsa(A)_1~~~AY225127~~~Clindamycin;Dalfopristin;Lincomycin;Pristinamycin_IIA;Virginiamycin_M~~~Clindamycin;Dalfopristin;Lincomycin;Pristinamycin_IIA;Virginiamycin_M
s__Enterococcus faecalis	VanHAX	180	1902	9.46372239747634	pima~~~VanHAX_2~~~M97297~~~Teicoplanin;Vancomycin~~~Teicoplanin;Vancomycin
s__Enterococcus faecalis	erm(B)	815	1902	42.84963196635121	pima~~~erm(B)_18~~~X66468~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S~~~Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
s__Enterococcus faecalis	aph(3')-III	436	1902	22.923238696109358	pima~~~aph(3')-III_1~~~M26832~~~Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin~~~Amikacin;Butirosin;Isepamicin;Kanamycin;Lividomycin;Neomycin;Paromomycin;Ribostamycin
s__Enterococcus faecalis	aac(6')-aph(2'')	484	1902	25.44689800210305	pima~~~aac(6')-aph(2'')_1~~~M13771~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin~~~Amikacin;Dibekacin;Fortimicin;Gentamicin;Isepamicin;Kanamycin;Netilmicin;Streptomycin;Tobramycin
s__Streptococcus pyogenes	tet(M)	81	2144	3.7779850746268653	pima~~~tet(M)_7~~~FN433596~~~Doxycycline;Minocycline;Tetracycline~~~Doxycycline;Minocycline;Tetracycline
s__Staphylococcus epidermidis	mecA	58	1079	5.375347544022243	pima~~~mecA_8~~~NC_007168~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
s__Staphylococcus epidermidis	mph(C)	191	1079	17.701575532900833	pima~~~mph(C)_2~~~AF167161~~~Erythromycin;Spiramycin;Telithromycin~~~Erythromycin;Spiramycin;Telithromycin
s__Staphylococcus epidermidis	msr(A)	289	1079	26.7840593141798	pima~~~msr(A)_1~~~X52085~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S~~~Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
s__Staphylococcus epidermidis	tet(K)	174	1079	16.126042632066728	pima~~~tet(K)_1~~~U38656~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Enterococcus faecalis	ant(6)-Ia	347	1902	18.243953732912725	pima~~~ant(6)-Ia_1~~~AF330699~~~Streptomycin~~~Streptomycin
s__Enterococcus faecalis	tet(L)	357	1902	18.769716088328074	pima~~~tet(L)_2~~~M29725~~~Doxycycline;Tetracycline~~~Doxycycline;Tetracycline
s__Staphylococcus aureus	blaZ	241	13059	1.8454705567041887	pima~~~blaZ_133~~~AIDT01000014~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin~~~Amoxicillin;Ampicillin;Penicillin;Piperacillin
