s__Streptococcus pyogenes	lmb	2139	2144	99.76679104477611	(lmb) laminin-binding surface protein [Lmb (VF0275) - Adherence (VFC0001)] [Streptococcus agalactiae NEM316]
s__Streptococcus pyogenes	fbaA	462	2144	21.548507462686565	(fbaA) protein F2 like fibronectin-binding protein  [FBPs (VF0243) - Adherence (VFC0001)] [Streptococcus pyogenes M1 GAS]
s__Streptococcus pyogenes	scpA/scpB	1937	2144	90.34514925373134	(scpA/scpB) streptococcal C5a peptidase [C5a peptidase (VF0245) - Adherence (VFC0001)] [Streptococcus pyogenes M1 GAS]
s__Streptococcus pyogenes	speB	2140	2144	99.81343283582089	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes M1 GAS]
s__Streptococcus pyogenes	mf/spd	2139	2144	99.76679104477611	(mf/spd) deoxyribonuclease [Mitogenic factor (VF0252) - Exoenzyme (VFC0251)] [Streptococcus pyogenes M1 GAS]
s__Streptococcus pyogenes	slo	2142	2144	99.90671641791045	(slo) streptolysin O precursor [SLO (VF0250) - Exotoxin (VFC0235)] [Streptococcus pyogenes M1 GAS]
s__Staphylococcus aureus	esxA	13006	13059	99.59414962860862	(esxA) type VII secretion system secreted protein EsxA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esaA	12993	13059	99.49460142430507	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	essA	13030	13059	99.77793092886132	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esaB	13029	13059	99.77027337468412	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	essB	13012	13059	99.64009495367179	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	essC	9172	13059	70.23508691323991	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esxC	8828	13059	67.60088827628455	(esxC) type VII secretion system secreted protein EsxC [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esxB	8833	13059	67.63917604717054	(esxB) type VII secretion system secreted protein EsxB [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esaE	8828	13059	67.60088827628455	(esaE) type VII secretion system chaperone protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esxD	8831	13059	67.62386093881614	(esxD) type VII secretion system secreted protein EsxD [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esaD	8799	13059	67.37881920514587	(esaD) type VII secretion system secreted protein a nuclease toxin EsaD [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	esaG	13007	13059	99.60180718278582	(esaG) TIGR01741 family protein [Type VII secretion system (VF0403) - Effector delivery system (VFC0086)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	geh	12995	13059	99.50991653265947	(geh) glycerol ester hydrolase [Lipase (VF0012) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set16	12000	13059	91.89065012634966	(set16) superantigen-like protein SSL1 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set17	12978	13059	99.37973811164714	(set17) superantigen-like protein SSL2 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set18	9287	13059	71.11570564361743	(set18) superantigen-like protein SSL3 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set19	8061	13059	61.72754422237537	(set19) superantigen-like protein SSL4 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set20	12960	13059	99.24190213645761	(set20) superantigen-like protein SSL5 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set22	12805	13059	98.05498123899227	(set22) superantigen-like protein SSL7 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set23	9507	13059	72.80036756260051	(set23) superantigen-like protein SSL8 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set24	12824	13059	98.20047476835899	(set24) superantigen-like protein SSL9 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set25	12985	13059	99.43334099088752	(set25) superantigen-like protein SSL10 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	set26	5624	13059	43.0660846925492	(set26) superantigen-like protein SSL11 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sdrC	10211	13059	78.19128570334635	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sdrD	9507	13059	72.80036756260051	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sdrE	11149	13059	85.37407152155602	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	clfA	10373	13059	79.43180948005207	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sspC	13031	13059	99.78558848303851	(sspC) Staphostatin B [Staphopain (VF0006) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sspB	12961	13059	99.24955969063481	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sspA	13016	13059	99.67072517038058	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	isdB	12955	13059	99.20361436557164	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	isdA	13014	13059	99.65541006202618	(isdA) iron-regulated surface determinant protein A [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	isdC	13016	13059	99.67072517038058	(isdC) iron-regulated surface determinant protein C [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	isdD	12973	13059	99.34145034076116	(isdD) iron-regulated surface determinant protein D [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	isdE	13003	13059	99.57117696607703	(isdE) iron-regulated surface determinant protein E [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	isdF	13012	13059	99.64009495367179	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	srtB	12976	13059	99.36442300329274	(srtB) NPQTN specific sortase B [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	isdG	13020	13059	99.70135538708936	(isdG) iron-regulated surface determinant protein G [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	hly/hla	12841	13059	98.33065318937132	(hly/hla) Alpha-Hemolysin precursor [-hemolysin (VF0001) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	ebp	12636	13059	96.76085458304617	(ebp) cell surface elastin binding protein [EbpS (VF0008) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	harA	12902	13059	98.79776399418026	(harA) haptoglobin-binding heme uptake protein HarA [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	lukF-PV	9087	13059	69.58419480817827	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	eap/map	12293	13059	94.13431350026802	(eap/map) extracellular adherence protein Eap/Map [Eap/Map (VF0016) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	scn	10336	13059	79.14847997549582	(scn) complement inhibitor SCIN [SCIN (VF0425) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	chp	8145	13059	62.370778773259815	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Staphylococcus aureus	sak	9874	13059	75.61068994563136	(sak) Staphylokinase precursor [Staphylokinase (VF0021) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	hlb	12975	13059	99.35676544911554	(hlb) beta-hemolysin [-hemolysin (VF0002) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus COL]
s__Staphylococcus aureus	hld	12935	13059	99.05046328202772	(hld) delta-hemolysin [-hemolysin (VF0007) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	hysA	12897	13059	98.75947622329429	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sbi	12975	13059	99.35676544911554	(sbi) IgG-binding protein SBI [Sbi (VF0423) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	hlgA	12973	13059	99.34145034076116	(hlgA) gamma-hemolysin chain II precursor [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	hlgC	12998	13059	99.53288919519106	(hlgC) gamma-hemolysin component C [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	hlgB	13027	13059	99.75495826632972	(hlgB) gamma-hemolysin component B [-hemolysin (VF0011) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	fnbB	8716	13059	66.74324220843863	(fnbB) fibronectin-binding protein B [FnBPs (VF0010) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	fnbA	10885	13059	83.35247721877633	(fnbA) fibronectin-binding protein A [FnBPs (VF0010) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	aur	13018	13059	99.68604027873498	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	icaR	12926	13059	98.98154529443296	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	icaA	12995	13059	99.50991653265947	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	icaD	13022	13059	99.71667049544376	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	icaB	12931	13059	99.01983306531893	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	icaC	12942	13059	99.1040661612681	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014) - Biofilm (VFC0271)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	lip	13012	13059	99.64009495367179	(lip) triacylglycerol lipase precursor [Lipase (VF0012) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	adsA	13006	13059	99.59414962860862	(adsA) Adenosine synthase A [AdsA (VF0422) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	spa	9339	13059	71.51389846083161	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	capA	13015	13059	99.66306761620338	(capA) capsular polysaccharide type 5/8 biosynthesis protein CapA [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8B	13032	13059	99.79324603721571	(cap8B) type 8 capsular polysaccharide synthesis protein Cap8B [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8C	13038	13059	99.8391913622789	(cap8C) type 8 capsular polysaccharide synthesis protein Cap8C [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8D	12984	13059	99.42568343671032	(cap8D) type 8 capsular polysaccharide synthesis protein Cap8D [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8E	12992	13059	99.48694387012789	(cap8E) type 8 capsular polysaccharide synthesis protein Cap8E [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8F	12996	13059	99.51757408683667	(cap8F) type 8 capsular polysaccharide synthesis protein Cap8F [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8G	13000	13059	99.54820430354545	(cap8G) type 8 capsular polysaccharide synthesis protein Cap8G [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8L	13032	13059	99.79324603721571	(cap8L) type 8 capsular polysaccharide synthesis protein Cap8L [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8M	13046	13059	99.90045179569645	(cap8M) type 8 capsular polysaccharide synthesis protein Cap8M [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	capN	13041	13059	99.86216402481047	(capN) capsular polysaccharide type 5/8 biosynthesis epimerase CapN [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8O	13037	13059	99.8315338081017	(cap8O) type 8 capsular polysaccharide synthesis protein Cap8O [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cap8P	13043	13059	99.87747913316487	(cap8P) type 8 capsular polysaccharide synthesis protein Cap8P [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	isdI	13044	13059	99.88513668734205	(isdI) staphylobilin-forming heme oxygenase IsdI [Isd (VF0015) - Nutritional/Metabolic factor (VFC0272)] [Staphylococcus aureus subsp. aureus str. Newman]
s__Streptococcus pneumoniae	hysA	7792	8452	92.19119734973971	(hysA) hyaluronidase [Hyaluronidase (VF0146) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	cbpD	6768	8452	80.07572172266919	(cbpD) choline binding protein D [Autolysin (VF0143) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	lytA	7543	8452	89.2451490771415	(lytA) autolysin (N-acetylmuramoyl-L-alanine amidase) [Autolysin (VF0143) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	ply	7922	8452	93.72929484145764	(ply) pneumolysin [Pneumolysin (VF0149) - Exotoxin (VFC0235)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	psaA	7976	8452	94.36819687647893	(psaA) manganese ABC transporter manganese-binding adhesion liprotein [PsaA (VF0151) - Nutritional/Metabolic factor (VFC0272)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	pavA	7982	8452	94.43918599148131	(pavA) Fibronectin-binding protein-like protein A [PavA (VF0283) - Adherence (VFC0001)] [Streptococcus pneumoniae R6]
s__Streptococcus pneumoniae	pce/cbpE	7960	8452	94.17889256980597	(pce/cbpE) choline binding protein E [CBPs (VF0145) - Adherence (VFC0001)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	nanB	6900	8452	81.63748225272126	(nanB) neuraminidase B [Neuraminidase (VF0148) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	nanA	7708	8452	91.19734973970658	(nanA) neuraminidase A [Neuraminidase (VF0148) - Exoenzyme (VFC0251)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	cps4A	7177	8452	84.91481306199717	(cps4A) capsular polysaccharide biosynthesis protein Cps4A [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	cps4B	6798	8452	80.43066729768103	(cps4B) capsular polysaccharide biosynthesis protein Cps4B [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	cpsC	3259	8452	38.55892096545197	(cpsC) capsular polysaccharide biosynthesis protein CpsC [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	cps4D	2684	8452	31.75579744439186	(cps4D) capsular polysaccharide biosynthesis protein Cps4D [Capsule (VF0144) - Immune modulation (VFC0258)] [Streptococcus pneumoniae TIGR4]
s__Streptococcus pneumoniae	pfbA	6893	8452	81.55466161855183	(pfbA) cell wall surface anchor family protein Plasminogen- and Fibronectin-binding protein A [PfbA (VF0525) - Adherence (VFC0001)] [Streptococcus pneumoniae R6]
s__Staphylococcus aureus	clfB	9195	13059	70.41121065931542	(clfB) Clumping factor B adhesin [Clumping factor (VF0004) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	sea	2625	13059	20.101079715138983	(sea) staphylococcal enterotoxin A precursor [SE (VF0020) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	cna	689	13059	5.276054828087909	(cna) collagen adhesin precursor [CNA (VF0005) - Adherence (VFC0001)] [Staphylococcus aureus subsp. aureus MW2]
s__Staphylococcus aureus	coa	5370	13059	41.121065931541466	(coa) staphylocoagulase precursor [Staphylocoagulase (VF0421) - Exoenzyme (VFC0251)] [Staphylococcus aureus subsp. aureus MW2]
s__Bacillus_A bombysepticus	asbF	585	586	99.82935153583618	(asbF) petrobactin biosynthesis 3-dehydroshikimate dehydratase AsbF [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	asbE	585	586	99.82935153583618	(asbE) petrobactin biosynthesis protein AsbE [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	asbD	585	586	99.82935153583618	(asbD) petrobactin biosynthesis protein AsbD [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	asbC	583	586	99.48805460750853	(asbC) 34-dihydroxybenzoic acid-AMP ligase AsbC [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	asbB	531	586	90.61433447098976	(asbB) petrobactin biosynthesis protein AsbB [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	asbA	585	586	99.82935153583618	(asbA) petrobactin biosynthesis protein AsbA [Petrobactin (VF0584) - Nutritional/Metabolic factor (VFC0272)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	nheC	585	586	99.82935153583618	(nheC) non-hemolytic enterotoxin C [Nhe (VF0533) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 10987]
s__Bacillus_A bombysepticus	nheB	584	586	99.65870307167235	(nheB) non-hemolytic enterotoxin B [Nhe (VF0533) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 10987]
s__Bacillus_A bombysepticus	nheA	585	586	99.82935153583618	(nheA) non-hemolytic enterotoxin A [Nhe (VF0533) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 10987]
s__Bacillus_A bombysepticus	alo	584	586	99.65870307167235	(alo) thiol-activated cytolysin [ALO (VF0534) - Exotoxin (VFC0235)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	BAS_RS06430	582	586	99.31740614334471	(BAS_RS06430) immune inhibitor A [InhA (VF0536) - Exoenzyme (VFC0251)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	ilsA	581	586	99.14675767918088	(ilsA) NEAT domain-containing leucine-rich repeat protein [IlsA (VF0585) - Nutritional/Metabolic factor (VFC0272)] [Bacillus cereus ATCC 10987]
s__Bacillus_A bombysepticus	capC	37	586	6.313993174061433	(capC) CapC involved in Poly-gamma-glutamate synthesis [Capsule (VF0141) - Immune modulation (VFC0258)] [Bacillus anthracis]
s__Bacillus_A bombysepticus	cytK	572	586	97.61092150170649	(cytK) cytotoxin K [CytK (VF0535) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 10987]
s__Bacillus_A bombysepticus	hblC	577	586	98.46416382252559	(hblC) Hemolysin BL lytic component L2 [HBL (VF0532) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 14579]
s__Bacillus_A bombysepticus	hblD	580	586	98.97610921501706	(hblD) Hemolysin BL lytic component L1 [HBL (VF0532) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 14579]
s__Bacillus_A bombysepticus	hblA	571	586	97.44027303754265	(hblA) Hemolysin BL binding component precursor [HBL (VF0532) - Exotoxin (VFC0235)] [Bacillus cereus ATCC 14579]
s__Bacillus_A bombysepticus	inhA	585	586	99.82935153583618	(inhA) immune inhibitor A metalloprotease [InhA (VF0536) - Exoenzyme (VFC0251)] [Bacillus anthracis str. Sterne]
s__Bacillus_A bombysepticus	dhbF	582	586	99.31740614334471	(dhbF) non-ribosomal peptide synthetase DhbF [Bacillibactin (VF0586) - Nutritional/Metabolic factor (VFC0272)] [Bacillus cereus ATCC 10987]
s__Bacillus_A bombysepticus	dhbB	584	586	99.65870307167235	(dhbB) isochorismatase DhbB [Bacillibactin (VF0586) - Nutritional/Metabolic factor (VFC0272)] [Bacillus cereus ATCC 10987]
